ID_UNIQUE,NATURE,ACTI_NOM,TYPE_LIEU_INTERV,RUE,RUE_INTERSECTION1,RUE_INTERSECTION2,LOC_ERREUR_GDT,ARRONDISSEMENT,ARRONDISSEMENT_GEO,LIN_CODE_POSTAL,DDS_DATE_CREATION,PROVENANCE_ORIGINALE,PROVENANCE_TELEPHONE,PROVENANCE_COURRIEL,PROVENANCE_PERSONNE,PROVENANCE_COURRIER,PROVENANCE_TELECOPIEUR,PROVENANCE_INSTANCE,PROVENANCE_MOBILE,PROVENANCE_MEDIASOCIAUX,PROVENANCE_SITEINTERNET,UNITE_RESP_PARENT,LOC_LONG,LOC_LAT,LOC_X,LOC_Y
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:36:24","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:36:42","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bac roulant","","","","","","","","","2014-01-02T10:36:48","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:37:33","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:37:33","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Signalisation écrite - Nouveau et entretien","","","","","","","","","2014-01-02T10:37:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Occupation du domaine public","","","","","","","","","2014-01-02T10:38:15","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Greffe - Assermentation","","","","","","","","","2014-01-02T10:38:24","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T10:38:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","*Services en ligne","","","","","","","","","2014-01-02T10:38:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:38:48","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T10:39:00","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:39:23","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:39:33","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:39:36","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T10:39:38","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:39:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T10:40:24","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Trottoir glissant","","","","","","","","","2014-01-02T10:40:55","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:40:56","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Opération déneigement","","","","","","","","","2014-01-02T10:41:13","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T10:41:42","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T10:42:10","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:42:29","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:42:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:43:11","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Greffe - Assermentation","","","","","","","","","2014-01-02T10:43:11","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Centre de services 311","","","","","","","","","2014-01-02T10:43:23","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T10:43:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Éclairage existant - Entretien","","","","","","","","","2014-01-02T10:43:43","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T10:43:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:44:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T10:44:34","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-02T10:44:40","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Culture - Activités","","","","","","","","","2014-01-02T10:44:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:45:03","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-02T10:45:07","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:45:17","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:45:29","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T10:45:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-02T10:46:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:46:06","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T10:46:10","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-02T10:46:21","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:46:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:46:52","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T10:47:26","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:47:29","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:47:32","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Greffe - Assermentation","","","","","","","","","2014-01-02T10:47:48","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T10:48:19","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:48:32","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:48:50","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","*Réclamation (Fermée)","","","","","","","","","2014-01-02T10:48:54","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:48:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Centre de services 311","","","","","","","","","2014-01-02T10:48:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T10:49:44","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:50:00","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T10:50:07","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:50:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:50:44","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:51:08","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T10:51:13","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T10:51:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:51:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:51:41","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:51:50","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:51:53","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:51:56","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:51:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:52:15","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T10:52:32","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:52:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-02T10:53:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-02T10:53:32","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T10:53:42","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Centre de services 311","","","","","","","","","2014-01-02T10:53:50","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T10:54:06","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:54:30","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:55:03","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T10:55:10","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:55:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:55:56","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Trottoir glissant","","","","","","","","","2014-01-02T10:55:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T10:56:07","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T10:56:17","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:56:27","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-02T10:56:42","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-02T10:56:48","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Neige - Divers","","","","","","","","","2014-01-02T10:57:03","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Greffe - Élection et référendum","","","","","","","","","2014-01-02T10:57:05","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Environnement - Divers","","","","","","","","","2014-01-02T10:57:21","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-02T10:57:24","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T10:57:42","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:58:11","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Parc - Activité hivernale","","","","","","","","","2014-01-02T10:58:17","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T10:58:22","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T10:59:02","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-02T10:59:09","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T10:59:30","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T10:59:52","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:00:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T11:00:12","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T11:00:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T11:01:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Activités","","","","","","","","","2014-01-02T11:01:37","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Centre de services 311","","","","","","","","","2014-01-02T11:01:55","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T11:01:58","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T11:02:20","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T11:02:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-02T11:02:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T11:03:03","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T11:03:25","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:04:20","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:04:42","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T11:04:51","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Fermeture d'une conduite d'eau - Urgence","","","","","","","","","2014-01-02T11:04:54","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T11:04:55","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:05:33","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-02T11:05:38","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fermeture d'une conduite d'eau - Urgence","","","","","","","","","2014-01-02T11:05:45","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-02T11:05:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Danger potentiel - Arbre","","","","","","","","","2014-01-02T11:06:08","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T11:06:08","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T11:06:18","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T11:06:27","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:06:27","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Carte Accès Montréal","","","","","","","","","2014-01-02T11:06:28","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Centre de services 311","","","","","","","","","2014-01-02T11:06:34","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:06:46","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Intervention stationnement","","","","","","","","","2014-01-02T11:06:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-02T11:07:55","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-02T11:07:55","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bac roulant","","","","","","","","","2014-01-02T11:08:11","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T11:08:35","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:08:52","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-02T11:09:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Panne de service d'eau - Urgence","","","","","","","","","2014-01-02T11:10:10","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T11:10:12","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T11:10:44","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T11:10:53","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-02T11:10:56","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Installations","","","","","","","","","2014-01-02T11:11:08","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T11:11:38","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T11:12:00","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T11:12:01","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T11:12:04","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Activités","","","","","","","","","2014-01-02T11:12:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:12:30","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T11:12:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T11:12:50","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:13:01","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-02T11:13:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:13:04","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Direction - Finances","","","","","","","","","2014-01-02T11:13:34","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Installations","","","","","","","","","2014-01-02T11:13:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T11:13:42","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-02T11:13:54","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fermeture d'une conduite d'eau - Urgence","","","","","","","","","2014-01-02T11:13:56","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T11:13:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T11:14:40","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T11:15:23","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:15:26","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Occupation du domaine public","","","","","","","","","2014-01-02T11:16:04","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:16:13","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T11:16:18","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T11:16:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:16:44","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T11:16:52","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Personnel - Arrondissement","","","","","","","","","2014-01-02T11:16:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Activités","","","","","","","","","2014-01-02T11:17:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Rapport d'accident","","","","","","","","","2014-01-02T11:17:38","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:18:06","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fermeture d'une conduite d'eau - Urgence","","","","","","","","","2014-01-02T11:18:10","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:18:15","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T11:18:19","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T11:18:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:18:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T11:18:49","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:19:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:19:08","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T11:19:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T11:19:55","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
